method,source_input_contract,source_input_l2_norm,unit_samples_per_group,replicate,accounted_samples_total,qsvt_consumed_samples,unused_samples,used_fraction,actively_drawn_pairs,rng_seed,classical_weight_scale_reused,classical_intercept_reused,success_probability,fidelity,test_accuracy,raw_target_overlap,orientation_multiplier,orientation_flipped,relative_weight_l2_error
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,0,256,192,64,0.75,256,20272729,5.726650464525151,0.03129082689345313,0.1139949126635397,0.07465233486302748,0.55728,0.2732257946516534,1.0,False,1.2056319549085839
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,1,256,192,64,0.75,256,20272730,5.726650464525151,0.03129082689345313,0.16820707853992684,0.1203644505737783,0.5702,0.34693580180456773,1.0,False,1.1428597448466125
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,2,256,192,64,0.75,256,20272731,5.726650464525151,0.03129082689345313,0.1044371607200747,0.22434757874030584,0.5938,0.47365343737832816,1.0,False,1.0260083456012157
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,3,256,192,64,0.75,256,20272732,5.726650464525151,0.03129082689345313,0.09113022602006765,0.09009102817075636,0.5464,0.3001516752756119,1.0,False,1.183087760670685
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,4,256,192,64,0.75,256,20272733,5.726650464525151,0.03129082689345313,0.10587221438185564,0.13799625844793442,0.56048,0.37147847642620485,1.0,False,1.1211793108809984
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,5,256,192,64,0.75,256,20272734,5.726650464525151,0.03129082689345313,0.10612116420268328,0.028571658381969452,0.51392,0.1690315307330838,1.0,False,1.2891613314608192
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,6,256,192,64,0.75,256,20272735,5.726650464525151,0.03129082689345313,0.10851742093665287,0.16236005791328842,0.57936,0.40293927323269,1.0,False,1.0927586437702608
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,7,256,192,64,0.75,256,20272736,5.726650464525151,0.03129082689345313,0.11042932704589487,0.15111302677106178,0.56464,0.38873259031249463,1.0,False,1.1056829651283457
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,8,256,192,64,0.75,256,20272737,5.726650464525151,0.03129082689345313,0.13054898730310638,0.11255808862794632,0.57468,0.3354967788637416,1.0,False,1.152825417082967
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,9,256,192,64,0.75,256,20272738,5.726650464525151,0.03129082689345313,0.11308801508013622,0.07635760352876658,0.545,0.2763287960542053,1.0,False,1.2030554467237118
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,10,256,192,64,0.75,256,20272739,5.726650464525151,0.03129082689345313,0.15373658623963882,0.08793979582130233,0.55616,0.2965464479998072,1.0,False,1.186131149578488
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,11,256,192,64,0.75,256,20272740,5.726650464525151,0.03129082689345313,0.1152492808481221,0.10552984979359882,0.55568,0.3248535820852201,1.0,False,1.162021013506021
active_sampled_unit_wrapper,intended_scale_safe_unit_vector_wrapper,1.0,64,12,256,192,64,0.75,256,20272741,5.726650464525151,0.03129082689345313,0.14382435449637423,0.11962909026214379,0.57352,0.345874385091096,1.0,False,1.143788105296522
